approx_year,healthboard_area_named,age_group,sex,diagnosis,number_of_discharges,crude_rate_discharge,easr_discharge,number_of_deaths,crude_rate_mortality,easr_mortality,hospitalstays,crude_rate_stays
2009,Fife,0-44 years,All,TIAs and related syndromes,3,1.5038950885,1.4578604275,NA,NA,NA,NA,NA
2009,Fife,0-44 years,Female,Cerebrovascular Disease,26,25.854696604,27.589366887,2,1.988823,1.940733,NA,NA
2009,Fife,0-44 years,Female,Stroke,5,4.9720570395,5.04615261875,0,0,0,NA,NA
2009,Fife,0-44 years,Female,Subarachnoid Haemorrhage,16,15.91058252675,17.222488226,2,1.988823,1.940733,NA,NA
2009,Fife,0-44 years,Female,TIAs and related syndromes,1.5,1.491617112,1.487767235,NA,NA,NA,NA,NA
2009,Fife,0-44 years,Male,Cerebrovascular Disease,20,20.21835827,19.8989799,0,0,0,NA,NA
2009,Fife,0-44 years,Male,Stroke,12.5,12.6364739185,12.6153056705,0,0,0,NA,NA
2009,Fife,0-44 years,Male,Subarachnoid Haemorrhage,1.5,1.51637687,1.5718597505,0,0,0,NA,NA
2009,Fife,0-44 years,Male,TIAs and related syndromes,1.5,1.51637687,1.42795362,NA,NA,NA,NA,NA
2009,Fife,45-64 years,All,Cerebrovascular Disease,224,224.541144135,224.1287354225,13,13.03141,13.25188,NA,NA
2009,Fife,45-64 years,All,Stroke,135.5,135.82734389725,135.98397297974998,8,8.019327,8.132701,NA,NA
2009,Fife,45-64 years,All,Subarachnoid Haemorrhage,32.5,32.578514221,32.35525772075,3,3.007247,2.934423,NA,NA
2009,Fife,45-64 years,All,TIAs and related syndromes,31,31.07489048675,30.76223873575,NA,NA,NA,NA,NA
2009,Fife,45-64 years,Female,Cerebrovascular Disease,104,204.00156925,203.023394355,8,15.69243,15.90119,NA,NA
2009,Fife,45-64 years,Female,Stroke,60.5,118.67398979274999,118.1075896965,6,11.76932,12.19168,NA,NA
2009,Fife,45-64 years,Female,Subarachnoid Haemorrhage,20.5,40.21184778525,39.96611601625,2,3.923107,3.709516,NA,NA
2009,Fife,45-64 years,Female,TIAs and related syndromes,14,27.46174970525,27.1492235885,NA,NA,NA,NA,NA
2009,Fife,45-64 years,Male,Cerebrovascular Disease,120,246.00750323,245.2340765175,5,10.25031,10.60257,NA,NA
2009,Fife,45-64 years,Male,Stroke,75,153.75468953175002,153.8603562555,2,4.100125,4.073722,NA,NA
2009,Fife,45-64 years,Male,Subarachnoid Haemorrhage,12,24.600750325,24.74439943,1,2.050063,2.159331,NA,NA
2009,Fife,45-64 years,Male,TIAs and related syndromes,17,34.851062955,34.375253880500004,NA,NA,NA,NA,NA
2009,Fife,65-74 years,All,Cerebrovascular Disease,212.5,622.8018756050001,626.096766075,39,114.3025,114.9418,NA,NA
2009,Fife,65-74 years,All,Stroke,159,466.002344675,470.07047255,29,84.99414,84.57136,NA,NA
2009,Fife,65-74 years,All,Subarachnoid Haemorrhage,13.5,39.566236809,38.86305996375,2,5.861665,5.524494,NA,NA
2009,Fife,65-74 years,All,TIAs and related syndromes,20,58.616647139,58.704960840249996,NA,NA,NA,NA,NA
2009,Fife,65-74 years,Female,Cerebrovascular Disease,114.5,631.51508458,635.6976290800001,23,126.8546,127.9614,NA,NA
2009,Fife,65-74 years,Female,Stroke,86.5,477.083448225,480.49864605,19,104.7929,105.6068,NA,NA
2009,Fife,65-74 years,Female,Subarachnoid Haemorrhage,8,44.12332469425,44.96568803025,2,11.03083,11.04899,NA,NA
2009,Fife,65-74 years,Female,TIAs and related syndromes,11,60.66957144,61.154300095,NA,NA,NA,NA,NA
2009,Fife,65-74 years,Male,Cerebrovascular Disease,98,612.92138349,616.4959030675,16,100.0688,101.9222,NA,NA
2009,Fife,65-74 years,Male,Stroke,72.5,453.436737775,459.64229905,10,62.543,63.53588,NA,NA
2009,Fife,65-74 years,Male,Subarachnoid Haemorrhage,5.5,34.3986490725,32.760431895,0,0,0,NA,NA
2009,Fife,65-74 years,Male,TIAs and related syndromes,9,56.28869849025,56.255621590749996,NA,NA,NA,NA,NA
2009,Fife,75plus years,All,Cerebrovascular Disease,503.5,1794.4331587125,1916.4627790275001,267,951.5663,1021.64,NA,NA
2009,Fife,75plus years,All,Stroke,376,1340.0335006925,1419.53297148625,142,506.0765,503.6743,NA,NA
2009,Fife,75plus years,All,Subarachnoid Haemorrhage,2.5,8.909797215,7.96607284425,3,10.69176,9.069199,NA,NA
2009,Fife,75plus years,All,TIAs and related syndromes,67,238.78256528999998,254.7714613325,NA,NA,NA,NA,NA
2009,Fife,75plus years,Female,Cerebrovascular Disease,270,1575.90614593,1559.209081425,169,986.4005,989.5325,NA,NA
2009,Fife,75plus years,Female,Stroke,210.5,1228.6231251075,1210.05047573725,95,554.4855,547.8381,NA,NA
2009,Fife,75plus years,Female,Subarachnoid Haemorrhage,2,11.67337886,11.6799026325,2,11.67338,9.633911,NA,NA
2009,Fife,75plus years,Female,TIAs and related syndromes,36,210.1208194575,211.635738658,NA,NA,NA,NA,NA
2009,Fife,75plus years,Male,Cerebrovascular Disease,233.5,2137.1041552325,2273.71647613,98,896.9431,1053.748,NA,NA
2009,Fife,75plus years,Male,Stroke,165.5,1514.7354935805001,1629.01546698525,47,430.1666,459.5104,NA,NA
2009,Fife,75plus years,Male,Subarachnoid Haemorrhage,0.5,4.576240161,4.252243058,1,9.15248,8.504486,NA,NA
2009,Fife,75plus years,Male,TIAs and related syndromes,31,283.726889985,297.9071840325,NA,NA,NA,NA,NA
2009,Fife,All,All,Cerebrovascular Disease,986,272.81279399,310.4377790575,321,88.81634,108.0523,NA,NA
2009,Fife,All,All,Stroke,688,190.3602457055,217.91971360425,179,49.52687,56.36584,NA,NA
2009,Fife,All,All,Subarachnoid Haemorrhage,66,18.26130263875,18.44618510175,10,2.766864,2.69792,NA,NA
2009,Fife,All,All,TIAs and related syndromes,121,33.47905483875,38.032690305,NA,NA,NA,NA,NA
2009,Fife,All,Female,Cerebrovascular Disease,514.5,275.41941907,275.776525985,202,108.1336,107.7557,NA,NA
2009,Fife,All,Female,Stroke,362.5,194.0515829365,193.380334364,120,64.23777,63.62494,NA,NA
2009,Fife,All,Female,Subarachnoid Haemorrhage,46.5,24.8921340865,25.663752866,8,4.282518,4.058213,NA,NA
2009,Fife,All,Female,TIAs and related syndromes,62.5,33.4571694705,33.46635654325,NA,NA,NA,NA,NA
2009,Fife,All,Male,Cerebrovascular Disease,471.5,270.0241675875,345.0990321275,119,68.15032,108.3488,NA,NA
2009,Fife,All,Male,Stroke,325.5,186.41116978300002,242.45909291925,59,33.78881,49.10674,NA,NA
2009,Fife,All,Male,Subarachnoid Haemorrhage,19.5,11.1674894345,11.2286173385,2,1.145384,1.337626,NA,NA
2009,Fife,All,Male,TIAs and related syndromes,58.5,33.502468302,42.5990240645,NA,NA,NA,NA,NA
2009,Fife,under75 years,All,Cerebrovascular Disease,482.5,144.737986742,151.60014172,54,16.19866,17.6974,NA,NA
2009,Fife,under75 years,All,Stroke,312,93.5922318395,99.07884196475,37,11.09908,12.12655,NA,NA
2009,Fife,under75 years,All,Subarachnoid Haemorrhage,63.5,19.0484189795,19.48267972,7,2.099826,2.067793,NA,NA
2009,Fife,under75 years,All,TIAs and related syndromes,54,16.19865551125,16.59698767375,NA,NA,NA,NA,NA
2009,Fife,under75 years,Female,Cerebrovascular Disease,244.5,144.10071136250002,148.843635905,33,19.44918,20.54699,NA,NA
2009,Fife,under75 years,Female,Stroke,152,89.5840823045,92.83054013375,25,14.73422,15.73573,NA,NA
2009,Fife,under75 years,Female,Subarachnoid Haemorrhage,44.5,26.22691884025,27.04677101975,6,3.536214,3.50677,NA,NA
2009,Fife,under75 years,Female,TIAs and related syndromes,26.5,15.618277509,15.84520886475,NA,NA,NA,NA,NA
2009,Fife,under75 years,Male,Cerebrovascular Disease,238,145.3985631055,154.35664755825,21,12.82928,14.84781,NA,NA
2009,Fife,under75 years,Male,Stroke,160,97.7469331855,105.3271437985,12,7.33102,8.517367,NA,NA
2009,Fife,under75 years,Male,Subarachnoid Haemorrhage,19,11.607448316,11.9185884205,1,0.610918,0.628816,NA,NA
2009,Fife,under75 years,Male,TIAs and related syndromes,27.5,16.800254141499998,17.348766482749998,NA,NA,NA,NA,NA
2009,Forth Valley,0-44 years,All,Cerebrovascular Disease,53,31.77019955425,30.84424077925,5,2.997189,2.837709,NA,NA
2009,Forth Valley,0-44 years,All,Stroke,14,8.39212818425,8.27737170925,1,0.599438,0.528324,NA,NA
2009,Forth Valley,0-44 years,All,Subarachnoid Haemorrhage,19,11.3893168205,10.84293125275,3,1.798313,1.756781,NA,NA
2009,Forth Valley,0-44 years,All,TIAs and related syndromes,6,3.5966263645,3.317271497,NA,NA,NA,NA,NA
2009,Forth Valley,0-44 years,Female,Cerebrovascular Disease,30,35.7462019645,34.22830704525,3,3.57462,3.29282,NA,NA
2009,Forth Valley,0-44 years,Female,Stroke,8,9.532320524749998,9.19808365975,1,1.19154,1.056648,NA,NA
2009,Forth Valley,0-44 years,Female,Subarachnoid Haemorrhage,11.5,13.7027107535,13.073019771,2,2.38308,2.236172,NA,NA
2009,Forth Valley,0-44 years,Female,TIAs and related syndromes,3,3.5746201965,3.318924537,NA,NA,NA,NA,NA
2009,Forth Valley,0-44 years,Male,Cerebrovascular Disease,23,27.744939562749998,27.4601745105,2,2.412603,2.382597,NA,NA
2009,Forth Valley,0-44 years,Male,Stroke,6,7.2378103205,7.356659756,0,0,0,NA,NA
2009,Forth Valley,0-44 years,Male,Subarachnoid Haemorrhage,7.5,9.04726290025,8.6128427345,1,1.206302,1.277391,NA,NA
2009,Forth Valley,0-44 years,Male,TIAs and related syndromes,3,3.6189051604999998,3.31561845775,NA,NA,NA,NA,NA
2009,Forth Valley,45-64 years,All,Cerebrovascular Disease,172.5,216.366053745,217.43687066,15,18.81444,18.77799,NA,NA
2009,Forth Valley,45-64 years,All,Stroke,90.5,113.5137847,114.1384673,8,10.03437,10.0256,NA,NA
2009,Forth Valley,45-64 years,All,Subarachnoid Haemorrhage,16.5,20.69588340175,20.431057761250003,3,3.762888,3.806941,NA,NA
2009,Forth Valley,45-64 years,All,TIAs and related syndromes,33,41.3917668025,41.58561543,NA,NA,NA,NA,NA
2009,Forth Valley,45-64 years,Female,Cerebrovascular Disease,73.5,181.070161605,181.6937340375,9,22.17186,22.30467,NA,NA
2009,Forth Valley,45-64 years,Female,Stroke,34.5,84.9921166625,86.1233498925,4,9.854158,10.01425,NA,NA
2009,Forth Valley,45-64 years,Female,Subarachnoid Haemorrhage,12.5,30.794245171,30.0933427205,2,4.927079,4.893352,NA,NA
2009,Forth Valley,45-64 years,Female,TIAs and related syndromes,13,32.02601498,32.0842282925,NA,NA,NA,NA,NA
2009,Forth Valley,45-64 years,Male,Cerebrovascular Disease,99,252.976951,253.180007285,6,15.33194,15.25131,NA,NA
2009,Forth Valley,45-64 years,Male,Stroke,56,143.0980733,142.1535847,4,10.22129,10.03694,NA,NA
2009,Forth Valley,45-64 years,Male,Subarachnoid Haemorrhage,4,10.2212909485,10.7687728015,1,2.555323,2.72053,NA,NA
2009,Forth Valley,45-64 years,Male,TIAs and related syndromes,20,51.106454747499996,51.08700256,NA,NA,NA,NA,NA
2009,Forth Valley,65-74 years,All,Cerebrovascular Disease,210,781.3662746350001,794.8417554275,31,115.3445,114.4675,NA,NA
2009,Forth Valley,65-74 years,All,Stroke,119,442.774222371,455.730838124,19,70.69504,70.02631,NA,NA
2009,Forth Valley,65-74 years,All,Subarachnoid Haemorrhage,17,63.25346034225,62.16065980725,2,7.441584,7.066189,NA,NA
2009,Forth Valley,65-74 years,All,TIAs and related syndromes,31,115.3445452985,117.06639271275,NA,NA,NA,NA,NA
2009,Forth Valley,65-74 years,Female,Cerebrovascular Disease,93.5,649.62134362,652.3417695750001,20,138.9564,139.5431,NA,NA
2009,Forth Valley,65-74 years,Female,Stroke,41,284.86069616450004,285.707236148,12,83.37386,83.45876,NA,NA
2009,Forth Valley,65-74 years,Female,Subarachnoid Haemorrhage,12,83.3738623,84.126515805,2,13.89564,14.13238,NA,NA
2009,Forth Valley,65-74 years,Female,TIAs and related syndromes,15,104.2173278645,104.5460386955,NA,NA,NA,NA,NA
2009,Forth Valley,65-74 years,Male,Cerebrovascular Disease,116.5,933.269246105,937.3417410024999,11,88.11984,89.39194,NA,NA
2009,Forth Valley,65-74 years,Male,Stroke,78,624.8497956250001,625.754440075,7,56.07626,56.59385,NA,NA
2009,Forth Valley,65-74 years,Male,Subarachnoid Haemorrhage,5,40.0544740825,40.194803815,0,0,0,NA,NA
2009,Forth Valley,65-74 years,Male,TIAs and related syndromes,16,128.17431705,129.586746755,NA,NA,NA,NA,NA
2009,Forth Valley,75plus years,All,Cerebrovascular Disease,335,1613.29159656,1692.7611415125,232,1117.265,1142.971,NA,NA
2009,Forth Valley,75plus years,All,Stroke,197,948.7117745775,1005.5998409975,121,582.7113,559.2768,NA,NA
2009,Forth Valley,75plus years,All,Subarachnoid Haemorrhage,5,24.07897905,23.54461184,1,4.815796,3.318731,NA,NA
2009,Forth Valley,75plus years,All,TIAs and related syndromes,63.5,305.80303395,319.21333705,NA,NA,NA,NA,NA
2009,Forth Valley,75plus years,Female,Cerebrovascular Disease,192.5,1514.5554681535,1525.22335095875,164,1290.323,1320.665,NA,NA
2009,Forth Valley,75plus years,Female,Stroke,112.5,885.129819,889.878848075,88,692.3682,696.5693,NA,NA
2009,Forth Valley,75plus years,Female,Subarachnoid Haemorrhage,3,23.60346184,25.163005405,1,7.867821,6.637462,NA,NA
2009,Forth Valley,75plus years,Female,TIAs and related syndromes,38.5,302.91109365,307.5340258,NA,NA,NA,NA,NA
2009,Forth Valley,75plus years,Male,Cerebrovascular Disease,142.5,1769.0875232150001,1860.2989318175,68,844.1962,965.2771,NA,NA
2009,Forth Valley,75plus years,Male,Stroke,84.5,1049.0378645475,1121.320833545,33,409.6834,421.9844,NA,NA
2009,Forth Valley,75plus years,Male,Subarachnoid Haemorrhage,2,24.82929857,21.9262182775,0,0,0,NA,NA
2009,Forth Valley,75plus years,Male,TIAs and related syndromes,25,310.36623215,330.8926483,NA,NA,NA,NA,NA
2009,Forth Valley,All,All,Cerebrovascular Disease,770.5,261.9055712475,310.0835478175,283,96.19634,121.395,NA,NA
2009,Forth Valley,All,All,Stroke,420.5,142.9348380355,173.07219824775,149,50.64754,60.62975,NA,NA
2009,Forth Valley,All,All,Subarachnoid Haemorrhage,57.5,19.545191883250002,19.915297531500002,9,3.059247,2.998137,NA,NA
2009,Forth Valley,All,All,TIAs and related syndromes,133.5,45.378836805249996,53.83268625775,NA,NA,NA,NA,NA
2009,Forth Valley,All,Female,Cerebrovascular Disease,389.5,256.8922306,272.39811274,196,129.2705,141.2007,NA,NA
2009,Forth Valley,All,Female,Stroke,196,129.270544799,137.878009036,105,69.25208,74.67877,NA,NA
2009,Forth Valley,All,Female,Subarachnoid Haemorrhage,39,25.722200238,26.132121144,7,4.616805,4.585542,NA,NA
2009,Forth Valley,All,Female,TIAs and related syndromes,69.5,45.838279909,48.949936130249995,NA,NA,NA,NA,NA
2009,Forth Valley,All,Male,Cerebrovascular Disease,381,267.23714666,347.768982845,87,61.02266,101.5893,NA,NA
2009,Forth Valley,All,Male,Stroke,224.5,157.466507692,208.2663874595,44,30.86203,46.58074,NA,NA
2009,Forth Valley,All,Male,Subarachnoid Haemorrhage,18.5,12.97608192625,13.69847391375,2,1.40282,1.410732,NA,NA
2009,Forth Valley,All,Male,TIAs and related syndromes,64,44.89022936,58.7154364,NA,NA,NA,NA,NA
2009,Forth Valley,under75 years,All,Cerebrovascular Disease,435.5,159.2758526025,173.3352143575,51,18.65228,20.36002,NA,NA
2009,Forth Valley,under75 years,All,Stroke,223.5,81.74087958999999,90.734299506,28,10.24047,11.31301,NA,NA
2009,Forth Valley,under75 years,All,Subarachnoid Haemorrhage,52.5,19.20087775475,19.55635435375,8,2.925848,2.96643,NA,NA
2009,Forth Valley,under75 years,All,TIAs and related syndromes,70,25.60117033875,27.58624827575,NA,NA,NA,NA,NA
2009,Forth Valley,under75 years,Female,Cerebrovascular Disease,197,141.81844361,148.49231993499998,32,23.0365,24.55043,NA,NA
2009,Forth Valley,under75 years,Female,Stroke,83.5,60.11086314925,63.50429965475,17,12.23814,13.17312,NA,NA
2009,Forth Valley,under75 years,Female,Subarachnoid Haemorrhage,36,25.91606076075,26.227967755,6,4.319343,4.382605,NA,NA
2009,Forth Valley,under75 years,Female,TIAs and related syndromes,31,22.31660787425,23.375685504,NA,NA,NA,NA,NA
2009,Forth Valley,under75 years,Male,Cerebrovascular Disease,238.5,177.3036464475,198.178108755,19,14.12482,16.16962,NA,NA
2009,Forth Valley,under75 years,Male,Stroke,140,104.07761215125,117.96429937225,11,8.177527,9.452906,NA,NA
2009,Forth Valley,under75 years,Male,Subarachnoid Haemorrhage,16.5,12.26629000575,12.88474095475,2,1.486823,1.550255,NA,NA
2009,Forth Valley,under75 years,Male,TIAs and related syndromes,39,28.993049102500002,31.79681105,NA,NA,NA,NA,NA
2009,Grampian,0-44 years,All,Cerebrovascular Disease,43.5,13.59872203475,13.32101686675,2,0.625229,0.604414,NA,NA
2009,Grampian,0-44 years,All,Stroke,24.5,7.65905034,7.55912932575,1,0.312614,0.304109,NA,NA
2009,Grampian,0-44 years,All,Subarachnoid Haemorrhage,7,2.18830009725,2.03821430725,1,0.312614,0.300305,NA,NA
2009,Grampian,0-44 years,All,TIAs and related syndromes,1.5,0.46892144950000003,0.4500826055,NA,NA,NA,NA,NA
2009,Grampian,0-44 years,Female,Cerebrovascular Disease,21,13.34901312475,13.11390777,1,0.635667,0.60061,NA,NA
2009,Grampian,0-44 years,Female,Stroke,11,6.99234020975,6.9153390405,0,0,0,NA,NA
2009,Grampian,0-44 years,Female,Subarachnoid Haemorrhage,4.5,2.860502813,2.64880835975,1,0.635667,0.60061,NA,NA
2009,Grampian,0-44 years,Female,TIAs and related syndromes,0,0,0,NA,NA,NA,NA,NA
2009,Grampian,0-44 years,Male,Cerebrovascular Disease,22.5,13.840362185,13.52812596,1,0.615127,0.608219,NA,NA
2009,Grampian,0-44 years,Male,Stroke,13.5,8.304217311,8.2029196105,1,0.615127,0.608219,NA,NA
2009,Grampian,0-44 years,Male,Subarachnoid Haemorrhage,2.5,1.537818021,1.427620255,0,0,0,NA,NA
2009,Grampian,0-44 years,Male,TIAs and related syndromes,1.5,0.9226908125,0.900165211,NA,NA,NA,NA,NA
2009,Grampian,45-64 years,All,Cerebrovascular Disease,238.5,157.50371471,158.4818682975,34,22.45336,22.7007,NA,NA
2009,Grampian,45-64 years,All,Stroke,150,99.0589400595,99.81121869625,18,11.88707,12.10158,NA,NA
2009,Grampian,45-64 years,All,Subarachnoid Haemorrhage,35,23.113752682,23.1914297185,6,3.962358,3.986428,NA,NA
2009,Grampian,45-64 years,All,TIAs and related syndromes,25.5,16.840019810250002,16.91729248575,NA,NA,NA,NA,NA
2009,Grampian,45-64 years,Female,Cerebrovascular Disease,103.5,137.02982882,137.896892395,15,19.8594,20.05905,NA,NA
2009,Grampian,45-64 years,Female,Stroke,44.5,58.91620659475,59.413287890999996,8,10.59168,10.71398,NA,NA
2009,Grampian,45-64 years,Female,Subarachnoid Haemorrhage,29,38.39483126175,38.62806122225,3,3.971879,4.036923,NA,NA
2009,Grampian,45-64 years,Female,TIAs and related syndromes,10,13.2395969855,13.2623696045,NA,NA,NA,NA,NA
2009,Grampian,45-64 years,Male,Cerebrovascular Disease,135,177.8796742875,179.06684422249998,19,25.03492,25.34235,NA,NA
2009,Grampian,45-64 years,Male,Stroke,105.5,139.00967140425,140.20914950899999,10,13.17627,13.48918,NA,NA
2009,Grampian,45-64 years,Male,Subarachnoid Haemorrhage,6,7.90576330075,7.75479822,3,3.952882,3.935933,NA,NA
2009,Grampian,45-64 years,Male,TIAs and related syndromes,15.5,20.423221862250003,20.5722153695,NA,NA,NA,NA,NA
2009,Grampian,65-74 years,All,Cerebrovascular Disease,231,487.9491350125,495.49262556,60,126.74,130.2878,NA,NA
2009,Grampian,65-74 years,All,Stroke,154,325.2994233295,329.66657745825,35,73.93169,75.22917,NA,NA
2009,Grampian,65-74 years,All,Subarachnoid Haemorrhage,13,27.460340932,26.39223337575,4,8.449336,8.139469,NA,NA
2009,Grampian,65-74 years,All,TIAs and related syndromes,26.5,55.97684880875,56.42373680125,NA,NA,NA,NA,NA
2009,Grampian,65-74 years,Female,Cerebrovascular Disease,99.5,400.8217853525,401.0347592725,27,108.7657,109.7267,NA,NA
2009,Grampian,65-74 years,Female,Stroke,67.5,271.914276488,272.3726954915,17,68.48211,69.02826,NA,NA
2009,Grampian,65-74 years,Female,Subarachnoid Haemorrhage,12,48.340315823,48.3255931065,3,12.08508,12.01512,NA,NA
2009,Grampian,65-74 years,Female,TIAs and related syndromes,13,52.368675486,52.36008959975,NA,NA,NA,NA,NA
2009,Grampian,65-74 years,Male,Cerebrovascular Disease,131.5,584.003197535,589.9504919225,33,146.5559,150.849,NA,NA
2009,Grampian,65-74 years,Male,Stroke,86.5,384.1541946,386.96045945,18,79.9396,81.43008,NA,NA
2009,Grampian,65-74 years,Male,Subarachnoid Haemorrhage,1,4.441088955,4.458873646,1,4.441089,4.263814,NA,NA
2009,Grampian,65-74 years,Male,TIAs and related syndromes,13.5,59.954700888750004,60.48738400125,NA,NA,NA,NA,NA
2009,Grampian,75plus years,All,Cerebrovascular Disease,560.5,1382.210056585,1439.5473963075,395,974.082,1026.619,NA,NA
2009,Grampian,75plus years,All,Stroke,399,983.946142045,1013.8105100525,209,515.4004,510.8143,NA,NA
2009,Grampian,75plus years,All,Subarachnoid Haemorrhage,7,17.262213015,16.146557355,5,12.33015,11.24891,NA,NA
2009,Grampian,75plus years,All,TIAs and related syndromes,57.5,141.796749758,157.18662664625,NA,NA,NA,NA,NA
2009,Grampian,75plus years,Female,Cerebrovascular Disease,318,1285.9395849325,1273.4304745175,269,1087.792,1109.665,NA,NA
2009,Grampian,75plus years,Female,Stroke,238,962.43277113,952.0511859675,147,594.4438,601.6856,NA,NA
2009,Grampian,75plus years,Female,Subarachnoid Haemorrhage,6,24.26301104,26.50004323,4,16.17534,16.70476,NA,NA
2009,Grampian,75plus years,Female,TIAs and related syndromes,28,113.22738485075,113.68012938849999,NA,NA,NA,NA,NA
2009,Grampian,75plus years,Male,Cerebrovascular Disease,242.5,1532.6760204575,1605.66431835,126,796.3595,943.5721,NA,NA
2009,Grampian,75plus years,Male,Stroke,161,1017.570471515,1075.56983419,62,391.8594,419.943,NA,NA
2009,Grampian,75plus years,Male,Subarachnoid Haemorrhage,1,6.32031349,5.793071485,1,6.320313,5.793071,NA,NA
2009,Grampian,75plus years,Male,TIAs and related syndromes,29.5,186.4492478995,200.69312392175,NA,NA,NA,NA,NA
2009,Grampian,All,All,Cerebrovascular Disease,1073.5,191.97067240250001,230.7770355625,491,87.80401,112.418,NA,NA
2009,Grampian,All,All,Stroke,727.5,130.096566515,156.38983934475,263,47.03147,57.24349,NA,NA
2009,Grampian,All,All,Subarachnoid Haemorrhage,62,11.08726752525,11.47073927075,16,2.86123,3.085615,NA,NA
